article_no	article_author	exp	design	dep_var	sample_id	condition	mean	st_dev	reprt_est_means	raw_stats	cond_collapsed_over	cond_type	pairing	part_per_cond	stimuli_per_cond	memory_test	learning_type	stimuli_type	stimuli_relation	encode_type	manip_design	gen_task	gen_diff	memory_type	present_style	divided_attn	self_pace	filler_task	age_grp	retention_delay	gen_difficulty	gen_constraint_cons	gen_constraint_AF	gen_constraint_AS	gen_constraint_MPM	gen_task_orig	Notes
1464	mcelroy_1987	2	2x2x2	item_cued_recall	1	studycue_same_nondom_generate	0.48	0.17	1	1	0	1	716	16	6	2	2	2	5	1	1	3		1	1	2	2	2	1	1		3	3	2	3	3	
1464	mcelroy_1987	2	2x2x2	item_cued_recall	1	studycue_same_nondom_read	0.31	0.14	1	1	0	2	716	16	6	2	2	2	5	1	1	3		1	1	2	2	2	1	1						3	
1465	mcelroy_slamecka_1982	2	2-way	item_free_recall	1	1x_generate	0.039		2	1	0	1	717	12	15	3	2	3	99	1	1	2		1	1	2	2	2	1	1		3	3	3	3	2	letter transposition to create pronounceable non-words
1465	mcelroy_slamecka_1982	2	2-way	item_free_recall	1	1x_read	0.085		2	1	0	2	717	12	15	3	2	3	99	1	1	2		1	1	2	2	2	1	1						2	
1466	mcfarland_etal_1985	1	2x2x2	item_free_recall	1	younger_1x_generate	0.42		1	1	0	1	718	16	10	3	2	2	99	1	1	5		1	1	2	2	2	1	1		3	3	3	3	8	given first letter fo target only
1466	mcfarland_etal_1985	1	2x2x2	item_free_recall	1	younger_1x_read	0.25		1	1	0	2	718	16	10	3	2	2	99	1	1	5		1	1	2	2	2	1	1						8	
1466	mcfarland_etal_1985	1	2x2x2	item_free_recall	2	older_1x_generate	0.2		1	1	0	1	719	16	10	3	2	2	99	1	1	5		1	1	2	2	2	2	1		3	3	3	3	8	
1466	mcfarland_etal_1985	1	2x2x2	item_free_recall	2	older_1x_read	0.18		1	1	0	2	719	16	10	3	2	2	99	1	1	5		1	1	2	2	2	2	1						8	
1466	mcfarland_etal_1985	1	2x2x2	item_recognition	3	younger_generate	0.4		1	1	0	1	720	16	20	1	2	2	99	1	1	5		1	1	2	2	2	1	3		3	3	3	3	8	
1466	mcfarland_etal_1985	1	2x2x2	item_recognition	3	younger_read	0.36		1	1	0	2	720	16	20	1	2	2	99	1	1	5		1	1	2	2	2	1	3						8	
1466	mcfarland_etal_1985	1	2x2x2	item_recognition	4	older_generate	0.32		1	1	0	1	721	16	20	1	2	2	99	1	1	5		1	1	2	2	2	2	3		3	3	3	3	8	
1466	mcfarland_etal_1985	1	2x2x2	item_recognition	4	older_read	0.29		1	1	0	2	721	16	20	1	2	2	99	1	1	5		1	1	2	2	2	2	3						8	
1467	mcnamara_healy_1995	1	2x2	item_free_recall	1	multiplication_generate	0.75		1	1	0	1	722	12	6	3	1	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	were shown correct answer after generation
1467	mcnamara_healy_1995	1	2x2	item_free_recall	1	multiplication_read	0.36		1	1	0	2	722	12	6	3	1	8	99	1	1	6		1	2	2	2	1	1	1						11	
1467	mcnamara_healy_1995	1	2x2	item_free_recall	2	addition_generate	0.28		1	1	0	1	723	12	6	3	1	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	were shown correct answer after generation
1467	mcnamara_healy_1995	1	2x2	item_free_recall	2	addition_read	0.22		1	1	0	2	723	12	6	3	1	8	99	1	1	6		1	2	2	2	1	1	1						11	
1467	mcnamara_healy_1995	2	2x2	item_free_recall	1	multiplication_generate	0.66		1	1	0	1	724	24	3	3	1	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	were shown correct answer after generation
1467	mcnamara_healy_1995	2	2x2	item_free_recall	1	multiplication_read	0.38		1	1	0	2	724	24	3	3	1	8	99	1	1	6		1	2	2	2	1	1	1						11	
1467	mcnamara_healy_1995	2	2x2	item_free_recall	1	addition_generate	0.49		1	1	0	1	725	24	3	3	1	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	were shown correct answer after generation
1467	mcnamara_healy_1995	2	2x2	item_free_recall	1	addition_read	0.17		1	1	0	2	725	24	3	3	1	8	99	1	1	6		1	2	2	2	1	1	1						11	
1467	mcnamara_healy_1995	3	2-way	item_free_recall	1	addition_generate	0.46		1	1	0	1	726	12	6	3	2	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	were shown correct answer after generation
1467	mcnamara_healy_1995	3	2-way	item_free_recall	1	addition_read	0.2		1	1	0	2	726	12	6	3	2	8	99	1	1	6		1	2	2	2	1	1	1						11	
1468	mcnamara_healy_2000	1	2x2	item_free_recall	1	simple_generate	0.762		2	1	0	1	727	12	6	3	1	8	99	1	1	6	1	1	2	2	1	1	1	1	1	1	2	1	1	11	were shown correct answer after generation
1468	mcnamara_healy_2000	1	2x2	item_free_recall	1	simple_read	0.307		2	1	0	2	727	12	6	3	1	8	99	1	1	6	0	1	2	2	1	1	1	1	1					11	
1468	mcnamara_healy_2000	1	2x2	item_free_recall	2	difficult_generate	0.505		2	1	0	1	728	12	6	3	1	8	99	1	1	6	2	1	2	2	1	1	1	1	2	1	2	1	1	11	were shown correct answer after generation
1468	mcnamara_healy_2000	1	2x2	item_free_recall	2	difficult_read	0.266		2	1	0	2	728	12	6	3	1	8	99	1	1	6	0	1	2	2	1	1	1	1	2					11	
1468	mcnamara_healy_2000	2	2x2x2	context_free_recall	1	simple_generate	0.456		2	1	0	1	729	24	6	3	1	8	99	1	1	6	1	6	2	2	1	1	1	1	1	1	2	1	1	11	
1468	mcnamara_healy_2000	2	2x2x2	context_free_recall	1	simple_read	0.229		2	1	0	2	729	24	6	3	1	8	99	1	1	6	0	6	2	2	1	1	1	1	1					11	
1468	mcnamara_healy_2000	2	2x2x2	context_free_recall	2	difficult_generate	0.468		2	1	0	1	730	24	6	3	1	8	99	1	1	6	2	6	2	2	1	1	1	1	2	1	2	1	1	11	
1468	mcnamara_healy_2000	2	2x2x2	context_free_recall	2	difficult_read	0.167		2	1	0	2	730	24	6	3	1	8	99	1	1	6	0	6	2	2	1	1	1	1	2					11	
1468	mcnamara_healy_2000	2	2x2x2	item_free_recall	1	simple_generate	0.656		2	1	0	1	731	24	6	3	1	8	99	1	1	6	1	1	2	2	1	1	1	1	1	1	2	1	1	11	
1468	mcnamara_healy_2000	2	2x2x2	item_free_recall	1	simple_read	0.328		2	1	0	2	731	24	6	3	1	8	99	1	1	6	0	1	2	2	1	1	1	1	1					11	
1468	mcnamara_healy_2000	2	2x2x2	item_free_recall	2	difficult_generate	0.342		2	1	0	1	732	24	6	3	1	8	99	1	1	6	2	1	2	2	1	1	1	1	2	1	2	1	1	11	
1468	mcnamara_healy_2000	2	2x2x2	item_free_recall	2	difficult_read	0.18		2	1	0	2	732	24	6	3	1	8	99	1	1	6	0	1	2	2	1	1	1	1	2					11	
1468	mcnamara_healy_2000	3	2x2	item_free_recall	1	simple_generate	0.613		2	1	0	1	733	20	6	3	1	8	99	4	1	6	1	1	2	2	1	1	1	1	1	1	2	1	1	11	
1468	mcnamara_healy_2000	3	2x2	item_free_recall	1	simple_read	0.387		2	1	0	2	733	20	6	3	1	8	99	4	1	6	0	1	2	2	1	1	1	1	1					11	
1468	mcnamara_healy_2000	3	2x2	item_free_recall	2	difficult_generate	0.275		2	1	0	1	734	20	6	3	1	8	99	4	1	6	2	1	2	2	1	1	1	1	2	1	2	1	1	11	
1468	mcnamara_healy_2000	3	2x2	item_free_recall	2	difficult_read	0.297		2	1	0	2	734	20	6	3	1	8	99	4	1	6	0	1	2	2	1	1	1	1	2					11	
1469	mulligan_duke_2002	1	2-way	item_free_recall	1	single_test_generate	0.39		1	1	0	1	735	32	44	3	2	2	3	4	2	5		1	2	2	2	2	1	1		3	3	3	3	8	
1469	mulligan_duke_2002	1	2-way	item_free_recall	2	single_test_read	0.32		1	1	0	2	735	32	44	3	2	2	3	4	2	5		1	2	2	2	2	1	1						8	
1469	mulligan_duke_2002	2a	2-way	item_free_recall	1	firsttest_generate	0.34		1	1	0	1	736	36	42	3	2	2	5	4	2	3		1	2	2	2	2	1	1		3	3	3	3	3	1 to 3 letters missing
1469	mulligan_duke_2002	2a	2-way	item_free_recall	2	firsttest_read	0.41		1	1	0	2	736	36	42	3	2	2	5	4	2	3		1	2	2	2	2	1	1						3	
1469	mulligan_duke_2002	2b	2-way	item_recognition	1	generate	0.86		1	1	0	1	737	16	42	1	2	2	5	4	2	3		1	2	2	2	2	1	1		3	3	3	3	3	1 to 3 letters missing
1469	mulligan_duke_2002	2b	2-way	item_recognition	2	read	0.74		1	1	0	2	737	16	42	1	2	2	5	4	2	3		1	2	2	2	2	1	1						3	
1470	nicolas_tardieu_1996	1	2x2	item_recognition	1	incidental_generate	0.6		1	1	0	1	738	40	20	1	1	1	9	4	1	1		1	1	2	2	2	1	1		1	1	1	2	1	
1470	nicolas_tardieu_1996	1	2x2	item_recognition	1	incidental_read	0.34		1	1	0	2	738	40	20	1	1	1	9	4	1	1		1	1	2	2	2	1	1						1	
1470	nicolas_tardieu_1996	1	2x2	item_recognition	2	intentional_generate	0.66		1	1	0	1	739	40	20	1	2	1	9	4	1	1		1	1	2	2	2	1	1		1	1	1	2	1	
1470	nicolas_tardieu_1996	1	2x2	item_recognition	2	intentional_read	0.44		1	1	0	2	739	40	20	1	2	1	9	4	1	1		1	1	2	2	2	1	1						1	
1470	nicolas_tardieu_1996	2	2x2	item_recognition	1	easy_generate	0.61		1	1	0	1	740	40	20	1	1	1	9	4	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	
1470	nicolas_tardieu_1996	2	2x2	item_recognition	1	easy_read	0.34		1	1	0	2	740	40	20	1	1	1	9	4	1	1	0	1	1	2	2	2	1	1	1					1	
1470	nicolas_tardieu_1996	2	2x2	item_recognition	2	difficult_generate	0.66		1	1	0	1	741	40	20	1	1	1	9	4	1	1	2	1	1	2	2	2	1	1	2	2	2	1	2	1	
1470	nicolas_tardieu_1996	2	2x2	item_recognition	2	difficult_read	0.34		1	1	0	2	741	40	20	1	1	1	9	4	1	1	0	1	1	2	2	2	1	1	2					1	
1471	olofsson_nilsson_1992	1	2-way	item_recognition	1	generate	0.18	0.18	1	1	0	1	742	16	12	1	2	2	1	1	1	3		1	1	2	2	1	1	1		2	2	2	2	3	
1471	olofsson_nilsson_1992	1	2-way	item_recognition	1	read	0.05	0.11	1	1	0	2	742	16	12	1	2	2	1	1	1	3		1	1	2	2	1	1	1						3	
1471	olofsson_nilsson_1992	2	2-way	item_free_recall	1	generate	0.242	0.089	1	1	0	1	743	12	50	3	2	2	1	1	2	3		1	2	2	2	1	1	1		2	2	2	2	3	
1471	olofsson_nilsson_1992	2	2-way	item_free_recall	2	read	0.2	0.095	1	1	0	2	743	12	50	3	2	2	1	1	2	3		1	2	2	2	1	1	1						3	
1472	pesta_etal_1999	1	2x2	item_free_recall	1	small_generate	0.358	0.312	1	1	0	1	744	24	5	3	2	8	99	4	1	6	1	1	1	2	1	2	1	1	1	1	2	1	1	11	
1472	pesta_etal_1999	1	2x2	item_free_recall	1	small_read	0.3	0.264	1	1	0	2	744	24	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	1					11	
1472	pesta_etal_1999	1	2x2	item_free_recall	1	large_generate	0.634	0.21	1	1	0	1	745	24	5	3	2	8	99	4	1	6	2	1	1	2	1	2	1	1	2	1	2	1	1	11	
1472	pesta_etal_1999	1	2x2	item_free_recall	1	large_read	0.342	0.2	1	1	0	2	745	24	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	2					11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	1	same_small_generate	0.382	0.234	1	1	0	1	746	32	5	3	2	8	99	4	1	6	1	1	1	2	1	2	1	1	1	1	2	1	1	11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	1	same_small_read	0.368	0.25	1	1	0	2	746	32	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	1					11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	1	same_large_generate	0.588	0.258	1	1	0	1	747	32	5	3	2	8	99	4	1	6	2	1	1	2	1	2	1	1	2	1	2	1	1	11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	1	same_large_read	0.318	0.232	1	1	0	2	747	32	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	2					11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	2	different_small_generate	0.506	0.248	1	1	0	1	748	32	5	3	2	8	99	4	1	6	1	1	1	2	1	2	1	1	1	1	2	1	1	11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	2	different_small_read	0.306	0.278	1	1	0	2	748	32	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	1					11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	2	different_large_generate	0.532	0.246	1	1	0	1	749	32	5	3	2	8	99	4	1	6	2	1	1	2	1	2	1	1	2	1	2	1	1	11	
1472	pesta_etal_1999	2	2x2x2	item_free_recall	2	different_large_read	0.306	0.16	1	1	0	2	749	32	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	2					11	
1472	pesta_etal_1999	3	2x2	item_free_recall	1	small_generate	0.378	0.226	1	1	0	1	750	54	5	3	2	8	99	4	1	6	1	1	1	2	1	2	1	1	1	1	2	1	1	11	
1472	pesta_etal_1999	3	2x2	item_free_recall	1	small_read	0.204	0.188	1	1	0	2	750	54	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	1					11	
1472	pesta_etal_1999	3	2x2	item_free_recall	1	large_generate	0.526	0.234	1	1	0	1	751	54	5	3	2	8	99	4	1	6	2	1	1	2	1	2	1	1	2	1	2	1	1	11	
1472	pesta_etal_1999	3	2x2	item_free_recall	1	large_read	0.24	0.228	1	1	0	2	751	54	5	3	2	8	99	4	1	6	0	1	1	2	1	2	1	1	2					11	
1472	pesta_etal_1999	4	2x2	item_free_recall	1	small_generate	0.6	0.232	1	1	0	1	752	24	5	3	2	8	99	4	1	6	1	1	1	2	2	1	1	1	1	1	2	1	1	11	
1472	pesta_etal_1999	4	2x2	item_free_recall	1	small_read	0.558	0.24	1	1	0	2	752	24	5	3	2	8	99	4	1	6	0	1	1	2	2	1	1	1	1					11	
1472	pesta_etal_1999	4	2x2	item_free_recall	1	large_generate	0.806	0.182	1	1	0	1	753	24	5	3	2	8	99	4	1	6	2	1	1	2	2	1	1	1	2	1	2	1	1	11	
1472	pesta_etal_1999	4	2x2	item_free_recall	1	large_read	0.546	0.3	1	1	0	2	753	24	5	3	2	8	99	4	1	6	0	1	1	2	2	1	1	1	2					11	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	1	younger_math_generate	0.632	0.115333333	1	1	0	1	754	23	15	3	2	8	99	1	1	6		1	2	2	2	1	1	1		1	2	1	1	11	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	1	younger_math_read	0.406	0.133333333	1	1	0	2	754	23	15	3	2	8	99	1	1	6		1	2	2	2	1	1	1						11	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	1	younger_verbal_generate	0.408666667	0.099333333	1	1	0	1	755	23	15	3	2	2	3	1	1	5		1	2	2	2	1	1	1		3	3	2	3	8	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	1	younger_verbal_read	0.234666667	0.108	1	1	0	2	755	23	15	3	2	2	3	1	1	5		1	2	2	2	1	1	1						8	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	2	older_math_generate	0.378666667	0.106666667	1	1	0	1	756	19	15	3	2	8	99	1	1	6		1	2	2	2	1	2	1		1	2	1	1	11	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	2	older_math_read	0.326	0.148666667	1	1	0	2	756	19	15	3	2	8	99	1	1	6		1	2	2	2	1	2	1						11	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	2	older_verbal_generate	0.228	0.109333333	1	1	0	1	757	19	15	3	2	2	3	1	1	5		1	2	2	2	1	2	1		3	3	2	3	8	
1473	pesta_etal_1996	1	2x2x2	item_free_recall	2	older_verbal_read	0.102	0.098	1	1	0	2	757	19	15	3	2	2	3	1	1	5		1	2	2	2	1	2	1						8	
1474	rabinowitz_craik_1986	1	2x2	item_cued_recall	1	same_generate	0.84	0.12	1	1	0	1	758	16	14	2	2	2	1	1	1	3		1	1	2	2	2	1	1		2	2 or 3	2	2	3	
1474	rabinowitz_craik_1986	1	2x2	item_cued_recall	1	same_read	0.67	0.19	1	1	0	2	758	16	14	2	2	2	1	1	1	3		1	1	2	2	2	1	1						3	
1474	rabinowitz_craik_1986	1	2x2	item_cued_recall	1	different_generate	0.36	0.15	1	1	0	1	759	16	14	2	2	2	1	1	1	3		1	1	2	2	2	1	1		2	2 or 3	2	2	3	
1474	rabinowitz_craik_1986	1	2x2	item_cued_recall	1	different_read	0.35	0.15	1	1	0	2	759	16	14	2	2	2	1	1	1	3		1	1	2	2	2	1	1						3	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_identical_generate	0.742		2	1	0	1	760	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1		2	2	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_identical_read	0.56		2	1	0	2	760	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_similar_generate	0.48		2	1	0	1	761	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1		2	2	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_similar_read	0.361		2	1	0	2	761	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_different_generate	0.285		2	1	0	1	762	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1		2	2	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	1	semantic_different_read	0.243		2	1	0	2	762	18	9	2	2	2	1	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_identical_generate	0.412		2	1	0	1	763	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1		3	3	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_identical_read	0.244		2	1	0	2	763	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_similar_generate	0.335		2	1	0	1	764	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1		3	3	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_similar_read	0.236		2	1	0	2	764	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_different_generate	0.236		2	1	0	1	765	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1		3	3	3	2	8	
1474	rabinowitz_craik_1986	2	2x2x3	item_cued_recall	2	rhyme_different_read	0.231		2	1	0	2	765	18	9	2	2	2	5	3	1	5		1	1	2	2	2	1	1						8	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	1	weak_itemcue_generate	0.47		1	1	0	1	766	48	20	2	2	2	1	3	1	3	2	1	1	2	2	1	1	2	2	2	2	2	2	3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	1	weak_itemcue_read	0.45		1	1	0	2	766	48	20	2	2	2	1	3	1	3	0	1	1	2	2	1	1	2	2					3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	1	weak_gencue_generate	0.46		1	1	0	1	767	48	20	2	2	2	1	3	1	3	2	1	1	2	2	1	1	2	2	2	2	2	2	3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	1	weak_gencue_read	0.35		1	1	0	2	767	48	20	2	2	2	1	3	1	3	0	1	1	2	2	1	1	2	2					3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	2	strong_itemcue_generate	0.72		1	1	0	1	768	48	20	2	2	2	1	3	1	3	1	1	1	2	2	1	1	2	1	2	2	2	2	3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	2	strong_itemcue_read	0.64		1	1	0	2	768	48	20	2	2	2	1	3	1	3	0	1	1	2	2	1	1	2	1					3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	2	strong_gencue_generate	0.57		1	1	0	1	769	48	20	2	2	2	1	3	1	3	1	1	1	2	2	1	1	2	1	2	2	2	2	3	
1474	rabinowitz_craik_1986	3	2x2x2	item_cued_recall	2	strong_gencue_read	0.53		1	1	0	2	769	48	20	2	2	2	1	3	1	3	0	1	1	2	2	1	1	2	1					3	
1475	reardon_etal_1987	1	2x2x2	item_recognition	1	novice_psych_generate	0.7		1	1	0	1	770	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1		1	2	1	2	7	missing ends of q/a sentences about sports/psych
1475	reardon_etal_1987	1	2x2x2	item_recognition	1	novice_psych_read	0.7		1	1	0	2	770	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1						7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	2	expert_psych_generate	0.78		1	1	0	1	771	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1		1	2	1	2	7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	2	expert_psych_read	0.69		1	1	0	2	771	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1						7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	1	novice_sports_generate	0.75		1	1	0	1	772	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1		1	2	1	2	7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	1	novice_sports_read	0.73		1	1	0	2	772	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1						7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	2	expert_sports_generate	0.74		1	1	0	1	773	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1		1	2	1	2	7	
1475	reardon_etal_1987	1	2x2x2	item_recognition	2	expert_sports_read	0.72		1	1	0	2	773	22	12	1	1	9	8	3	1	4		1	1	2	2	2	1	1						7	
1476	schweickert_etal_1994	1	2-way	item_free_recall	1	generate	0.81875		1	1	0	1	774	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1		1	1	1	2	3	
1476	schweickert_etal_1994	1	2-way	item_free_recall	1	read	0.5		1	1	0	2	774	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1						3	
1476	schweickert_etal_1994	2	2-way	item_free_recall	1	generate	0.800625		1	1	0	1	775	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1		1	1	1	2	3	
1476	schweickert_etal_1994	2	2-way	item_free_recall	1	read	0.65625		1	1	0	2	775	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1						3	
1476	schweickert_etal_1994	3	2-way	item_free_recall	1	generate	0.71875		1	1	0	1	776	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1		1	1	1	2	3	
1476	schweickert_etal_1994	3	2-way	item_free_recall	1	read	0.6375		1	1	0	2	776	16	16	3	1	1	9	1	1	3		1	2	2	2	1	1	1						3	
1477	watkins_sechler_1988	1	2-way	item_free_recall	1	generate	0.143		1	1	0	1	777	14	36	3	1	2	4	1	1	5		1	1	2	2	1	1	1		3	3	3	2	8	
1477	watkins_sechler_1988	1	2-way	item_free_recall	1	read	0.028		1	1	0	2	777	14	36	3	1	2	4	1	1	5		1	1	2	2	1	1	1						8	
1477	watkins_sechler_1988	2	2x2	item_free_recall	1	incidental_generate	0.333		1	1	0	1	778	16	12	3	1	2	4	1	1	5		1	1	2	2	1	1	1		3	3	3	2	8	
1477	watkins_sechler_1988	2	2x2	item_free_recall	1	incidental_read	0.078		1	1	0	2	778	16	12	3	1	2	4	1	1	5		1	1	2	2	1	1	1						8	
1477	watkins_sechler_1988	2	2x2	item_free_recall	2	intentional_generate	0.37		1	1	0	1	779	16	12	3	2	2	4	1	1	5		1	1	2	2	1	1	1		3	3	3	2	8	
1477	watkins_sechler_1988	2	2x2	item_free_recall	2	intentional_read	0.287		1	1	0	2	779	16	12	3	2	2	4	1	1	5		1	1	2	2	1	1	1						8	
1478	widner_1995	1	2x3	item_recognition	1	nonword_generate	0.75		1	1	0	1	780	48	6	1	2	3	99	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	1	2x3	item_recognition	1	nonword_read	0.74		1	1	0	2	780	48	6	1	2	3	99	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	1	2x3	item_recognition	1	highfreq_generate	0.88		1	1	0	1	781	48	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	1	2x3	item_recognition	1	highfreq_read	0.62		1	1	0	2	781	48	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	1	2x3	item_recognition	1	function_generate	0.83		1	1	0	1	782	48	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	1	2x3	item_recognition	1	function_read	0.66		1	1	0	2	782	48	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	2	2x3	item_free_recall	1	nonword_generate	0.19		1	1	0	1	783	48	6	3	2	3	99	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	
1478	widner_1995	2	2x3	item_free_recall	1	nonword_read	0.17		1	1	0	2	783	48	6	3	2	3	99	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	2	2x3	item_free_recall	1	highfreq_generate	0.48		1	1	0	1	784	48	6	3	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	
1478	widner_1995	2	2x3	item_free_recall	1	highfreq_read	0.34		1	1	0	2	784	48	6	3	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	2	2x3	item_free_recall	1	function_generate	0.48		1	1	0	1	785	48	6	3	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	
1478	widner_1995	2	2x3	item_free_recall	1	function_read	0.43		1	1	0	2	785	48	6	3	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	3	2x3	item_recognition	1	nonword_generate	0.72		1	1	0	1	786	30	6	1	2	3	99	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	3	2x3	item_recognition	1	nonword_read	0.78		1	1	0	2	786	30	6	1	2	3	99	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	3	2x3	item_recognition	1	highfreq_generate	0.8		1	1	0	1	787	30	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	3	2x3	item_recognition	1	highfreq_read	0.6		1	1	0	2	787	30	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	3	2x3	item_recognition	1	function_generate	0.81		1	1	0	1	788	30	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	transpose first two letters
1478	widner_1995	3	2x3	item_recognition	1	function_read	0.63		1	1	0	2	788	30	6	1	2	1	9	4	1	1		1	1	2	2	1	1	2						1	
1478	widner_1995	4	2x3	item_free_recall	1	nonword_generate	0.2		1	1	0	1	789	30	6	3	2	3	99	4	1	1		1	1	2	2	1	1	2		2	2	1	2	1	
1478	widner_1995	4	2x3	item_free_recall	1	nonword_read	0.18		1	1	0	2	789	30	6	3	2	3	99	4	1	1		1	1	2	2	1	1	2						1	
